Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating
7442,60,Other,GoPro Hero,2021-02-25,Product Inquiry,Refund request,Pending Customer Response,Low,Social Media,2023-06-01 23:53:35,,
7443,67,Male,MacBook Pro,2021-11-15,Technical Issue,Refund request,Open,Critical,Social Media,,,
7444,67,Other,Nintendo Switch,2021-07-05,Billing Inquiry,Installation support,Open,Medium,Phone,,,
7445,51,Female,LG Smart TV,2020-11-17,Cancellation Request,Network problem,Closed,Low,Chat,2023-06-01 17:43:40,2023-06-01 14:05:40,3.0
7446,27,Female,Google Nest,2021-10-27,Refund Request,Account access,Pending Customer Response,High,Phone,2023-06-01 17:01:42,,
7447,62,Other,iPhone,2021-11-07,Cancellation Request,Display issue,Pending Customer Response,Medium,Chat,2023-06-01 21:04:42,,
7448,27,Female,Samsung Soundbar,2020-06-13,Product Inquiry,Peripheral compatibility,Open,High,Email,,,
7449,26,Male,Canon EOS,2020-02-14,Technical Issue,Display issue,Closed,High,Chat,2023-06-01 06:28:46,2023-06-01 20:05:46,2.0
7450,53,Female,Xbox,2020-06-27,Refund Request,Hardware issue,Closed,Low,Chat,2023-06-01 06:06:47,2023-06-01 03:12:47,2.0
7451,33,Male,Sony 4K HDR TV,2021-06-16,Technical Issue,Cancellation request,Open,Medium,Chat,,,
7452,44,Other,HP Pavilion,2021-05-26,Product Inquiry,Account access,Pending Customer Response,High,Chat,2023-06-01 14:56:50,,
7453,60,Male,Sony 4K HDR TV,2020-01-03,Product Inquiry,Network problem,Pending Customer Response,Low,Email,2023-06-01 11:08:52,,
7454,58,Male,Samsung Soundbar,2021-06-20,Technical Issue,Delivery problem,Closed,High,Social Media,2023-06-02 00:30:54,2023-06-01 11:48:54,3.0
7455,41,Male,Roomba Robot Vacuum,2020-07-25,Technical Issue,Refund request,Open,Medium,Phone,,,
7456,35,Female,Apple AirPods,2020-06-03,Product Inquiry,Cancellation request,Pending Customer Response,Medium,Social Media,2023-06-01 04:56:57,,
7457,65,Male,LG Smart TV,2020-09-22,Product Inquiry,Hardware issue,Closed,Medium,Phone,2023-06-02 00:29:58,2023-06-01 17:21:58,4.0
7458,56,Female,GoPro Action Camera,2021-06-03,Refund Request,Network problem,Open,Critical,Email,,,
7459,32,Other,Fitbit Charge,2020-11-21,Product Inquiry,Cancellation request,Open,Low,Chat,,,
7460,51,Female,Bose SoundLink Speaker,2021-11-28,Product Inquiry,Account access,Pending Customer Response,Critical,Social Media,2023-06-01 15:08:01,,
7461,68,Other,Microsoft Xbox Controller,2021-11-26,Cancellation Request,Product setup,Pending Customer Response,Medium,Email,2023-06-01 16:13:03,,
7462,18,Male,Google Pixel,2021-08-28,Cancellation Request,Installation support,Pending Customer Response,Low,Email,2023-06-01 21:13:04,,
7463,46,Female,Samsung Soundbar,2020-06-20,Product Inquiry,Software bug,Pending Customer Response,Low,Chat,2023-06-01 10:10:06,,
7464,24,Other,Google Pixel,2020-08-20,Billing Inquiry,Product setup,Closed,Low,Email,2023-06-01 10:11:06,2023-06-01 06:53:06,4.0
7465,45,Female,Fitbit Versa Smartwatch,2020-06-23,Technical Issue,Product recommendation,Closed,Low,Email,2023-06-01 12:28:08,2023-06-01 17:37:08,1.0
7466,54,Female,Canon EOS,2021-04-06,Product Inquiry,Delivery problem,Open,Medium,Phone,,,
7467,37,Female,Nintendo Switch Pro Controller,2021-04-03,Refund Request,Delivery problem,Pending Customer Response,Critical,Email,2023-06-01 20:44:11,,
7468,58,Male,Fitbit Versa Smartwatch,2020-03-24,Product Inquiry,Network problem,Pending Customer Response,Critical,Phone,2023-06-01 04:27:12,,
7469,63,Male,Dell XPS,2020-04-03,Refund Request,Software bug,Pending Customer Response,Low,Email,2023-06-01 14:56:14,,
7470,23,Female,PlayStation,2021-01-09,Technical Issue,Installation support,Open,Low,Social Media,,,
7471,35,Male,Lenovo ThinkPad,2020-04-23,Billing Inquiry,Peripheral compatibility,Closed,Low,Social Media,2023-06-01 07:42:16,2023-06-01 06:33:16,3.0
7472,42,Male,Roomba Robot Vacuum,2021-03-29,Technical Issue,Delivery problem,Pending Customer Response,High,Chat,2023-06-01 04:33:18,,
7473,40,Male,Google Nest,2020-12-29,Technical Issue,Refund request,Pending Customer Response,High,Phone,2023-06-01 06:38:20,,
7474,38,Male,Sony 4K HDR TV,2021-10-09,Product Inquiry,Delivery problem,Closed,High,Phone,2023-06-02 00:32:21,2023-06-01 15:01:21,5.0
7475,46,Male,PlayStation,2021-07-09,Billing Inquiry,Data loss,Closed,Low,Email,2023-06-01 21:25:23,2023-06-01 09:42:23,2.0
7476,65,Other,GoPro Hero,2020-07-12,Refund Request,Hardware issue,Pending Customer Response,Critical,Phone,2023-06-01 03:06:25,,
7477,45,Male,Nintendo Switch Pro Controller,2020-04-07,Billing Inquiry,Product recommendation,Closed,Medium,Phone,2023-06-01 02:42:26,2023-06-01 07:17:26,4.0
7478,20,Other,Bose QuietComfort,2021-04-06,Product Inquiry,Installation support,Closed,Critical,Phone,2023-06-01 19:26:28,2023-06-01 18:06:28,2.0
7479,26,Female,MacBook Pro,2021-07-07,Technical Issue,Cancellation request,Closed,Critical,Email,2023-06-01 03:16:30,2023-06-01 07:28:30,4.0
7480,30,Other,MacBook Pro,2020-10-14,Refund Request,Display issue,Closed,Critical,Chat,2023-06-02 00:18:31,2023-06-01 21:36:31,5.0
7481,61,Other,LG Washing Machine,2020-07-05,Refund Request,Product recommendation,Open,Critical,Phone,,,
7482,22,Male,Xbox,2021-02-19,Product Inquiry,Hardware issue,Pending Customer Response,Low,Chat,2023-06-01 13:55:35,,
7483,35,Male,Google Nest,2021-11-06,Product Inquiry,Installation support,Pending Customer Response,Critical,Phone,2023-06-01 04:06:37,,
7484,65,Other,Amazon Kindle,2020-06-04,Refund Request,Refund request,Open,Medium,Social Media,,,
7485,65,Female,Sony PlayStation,2020-01-14,Cancellation Request,Product setup,Open,Low,Phone,,,
7486,28,Male,LG Washing Machine,2020-08-29,Refund Request,Refund request,Closed,Medium,Phone,2023-06-01 22:35:40,2023-06-01 03:57:40,3.0
7487,54,Male,Sony 4K HDR TV,2020-07-02,Cancellation Request,Delivery problem,Open,Medium,Phone,,,
7488,69,Other,Nintendo Switch Pro Controller,2020-07-02,Cancellation Request,Data loss,Closed,Medium,Chat,2023-06-01 18:52:43,2023-06-01 13:30:43,1.0
7489,20,Male,Samsung Galaxy,2021-08-16,Product Inquiry,Hardware issue,Open,Medium,Phone,,,
7490,37,Male,Nintendo Switch Pro Controller,2020-10-19,Billing Inquiry,Hardware issue,Pending Customer Response,Low,Email,2023-06-01 08:40:46,,
7491,33,Female,Samsung Galaxy,2021-09-18,Refund Request,Product setup,Closed,High,Social Media,2023-06-01 22:00:48,2023-06-01 13:28:48,1.0
7492,44,Other,Google Nest,2020-03-17,Cancellation Request,Payment issue,Open,Low,Phone,,,
7493,46,Other,MacBook Pro,2021-05-27,Billing Inquiry,Installation support,Open,Low,Email,,,
7494,59,Male,PlayStation,2020-02-25,Billing Inquiry,Account access,Closed,Critical,Chat,2023-06-01 07:31:51,2023-06-01 08:11:51,5.0
7495,68,Male,Sony PlayStation,2021-05-04,Billing Inquiry,Account access,Closed,Low,Email,2023-06-01 20:53:53,2023-06-01 08:02:53,2.0
7496,51,Female,Canon DSLR Camera,2020-05-13,Technical Issue,Software bug,Closed,High,Phone,2023-06-01 13:58:55,2023-06-01 22:52:55,4.0
7497,36,Other,Samsung Soundbar,2021-01-10,Refund Request,Data loss,Open,Medium,Email,,,
7498,23,Female,Philips Hue Lights,2021-01-11,Cancellation Request,Delivery problem,Pending Customer Response,Critical,Social Media,2023-06-01 21:47:58,,
7499,41,Male,Samsung Galaxy,2021-08-16,Billing Inquiry,Payment issue,Open,High,Social Media,,,
7500,56,Male,LG Washing Machine,2020-04-30,Cancellation Request,Software bug,Open,Medium,Phone,,,
7501,23,Male,Nikon D,2020-08-08,Refund Request,Payment issue,Pending Customer Response,Low,Phone,2023-06-01 03:36:03,,
7502,63,Male,Nintendo Switch,2021-11-02,Cancellation Request,Software bug,Closed,High,Chat,2023-06-01 22:37:03,2023-06-01 21:34:03,4.0
7503,20,Male,Apple AirPods,2020-01-11,Billing Inquiry,Refund request,Open,Critical,Phone,,,
7504,44,Male,Canon DSLR Camera,2021-10-08,Product Inquiry,Software bug,Closed,Low,Chat,2023-06-01 23:32:06,2023-06-01 18:22:06,3.0
7505,20,Male,Nest Thermostat,2021-01-06,Cancellation Request,Hardware issue,Open,Medium,Email,,,
7506,37,Male,Sony Xperia,2021-07-16,Billing Inquiry,Peripheral compatibility,Closed,High,Social Media,2023-06-01 16:27:08,2023-06-01 10:17:08,2.0
7507,59,Male,Xbox,2021-06-21,Technical Issue,Battery life,Closed,Critical,Phone,2023-06-01 13:51:08,2023-06-01 20:52:08,2.0
7508,56,Other,Microsoft Office,2021-11-29,Product Inquiry,Peripheral compatibility,Pending Customer Response,Medium,Social Media,2023-06-01 11:33:09,,
7509,23,Female,Nikon D,2021-09-09,Product Inquiry,Refund request,Pending Customer Response,Critical,Social Media,2023-06-01 04:59:11,,
7510,68,Female,Amazon Echo,2020-02-06,Refund Request,Installation support,Closed,High,Chat,2023-06-01 04:11:13,2023-06-01 17:10:13,3.0
7511,57,Other,Asus ROG,2020-12-02,Cancellation Request,Product setup,Pending Customer Response,Medium,Email,2023-06-01 05:11:14,,
7512,40,Female,Philips Hue Lights,2021-08-30,Cancellation Request,Product recommendation,Closed,Medium,Email,2023-06-01 09:30:16,2023-06-01 14:15:16,2.0
7513,41,Male,HP Pavilion,2021-09-02,Refund Request,Product recommendation,Open,Medium,Social Media,,,
7514,50,Other,Bose SoundLink Speaker,2021-08-05,Technical Issue,Product compatibility,Closed,Low,Chat,2023-06-01 01:21:19,2023-06-01 15:56:19,5.0
7515,31,Female,Fitbit Charge,2021-09-17,Technical Issue,Display issue,Pending Customer Response,High,Chat,2023-06-01 01:50:20,,
7516,54,Other,Bose QuietComfort,2020-12-04,Billing Inquiry,Product recommendation,Pending Customer Response,High,Social Media,2023-06-01 09:35:22,,
7517,60,Female,Microsoft Xbox Controller,2020-08-18,Technical Issue,Product setup,Closed,Low,Phone,2023-06-01 07:11:24,2023-06-01 16:44:24,2.0
7518,44,Male,Canon EOS,2021-12-25,Technical Issue,Battery life,Open,Medium,Phone,,,
7519,23,Male,Lenovo ThinkPad,2021-01-18,Technical Issue,Data loss,Closed,Low,Email,2023-06-01 17:28:25,2023-06-01 02:48:25,5.0
7520,19,Other,Canon EOS,2020-10-21,Cancellation Request,Peripheral compatibility,Closed,Critical,Email,2023-06-01 06:21:26,2023-06-01 08:44:26,1.0
7521,67,Male,Asus ROG,2020-07-31,Technical Issue,Product setup,Closed,Low,Chat,2023-06-01 12:11:27,2023-06-01 03:18:27,5.0
7522,24,Male,Dyson Vacuum Cleaner,2020-09-22,Refund Request,Refund request,Pending Customer Response,Low,Social Media,2023-06-01 19:44:29,,
7523,19,Male,GoPro Hero,2021-12-20,Refund Request,Peripheral compatibility,Closed,Critical,Phone,2023-06-01 17:11:31,2023-06-01 21:44:31,4.0
7524,64,Female,LG Smart TV,2021-06-12,Cancellation Request,Product recommendation,Closed,Low,Social Media,2023-06-01 12:01:31,2023-06-01 01:04:31,2.0
7525,37,Male,MacBook Pro,2021-05-28,Technical Issue,Account access,Pending Customer Response,Medium,Phone,2023-06-01 05:05:33,,
7526,56,Other,Garmin Forerunner,2021-12-26,Billing Inquiry,Network problem,Closed,High,Email,2023-06-01 13:26:35,2023-06-01 02:33:35,2.0
7527,42,Male,HP Pavilion,2020-03-06,Technical Issue,Delivery problem,Pending Customer Response,High,Chat,2023-06-01 12:38:36,,
7528,43,Other,GoPro Hero,2021-12-01,Technical Issue,Data loss,Closed,Medium,Email,2023-06-01 17:52:37,2023-06-01 01:24:37,5.0
7529,30,Female,Canon EOS,2021-11-07,Billing Inquiry,Delivery problem,Pending Customer Response,Critical,Email,2023-06-01 09:38:38,,
7530,48,Other,LG Smart TV,2021-02-15,Technical Issue,Software bug,Pending Customer Response,Low,Email,2023-06-01 19:00:39,,
7531,42,Other,Bose QuietComfort,2021-01-10,Technical Issue,Hardware issue,Closed,High,Chat,2023-06-01 03:45:41,2023-06-01 07:58:41,1.0
7532,43,Female,Sony PlayStation,2021-01-31,Refund Request,Data loss,Open,Low,Email,,,
7533,26,Other,LG Smart TV,2020-07-23,Cancellation Request,Hardware issue,Closed,High,Email,2023-06-01 03:57:44,2023-06-01 17:42:44,1.0
7534,50,Male,Sony 4K HDR TV,2021-07-21,Product Inquiry,Hardware issue,Open,Medium,Email,,,
7535,67,Male,Lenovo ThinkPad,2021-06-23,Technical Issue,Product setup,Pending Customer Response,Critical,Email,2023-06-01 04:24:46,,
7536,28,Male,Dell XPS,2021-04-06,Refund Request,Product recommendation,Pending Customer Response,High,Social Media,2023-06-01 10:39:47,,
7537,40,Other,Asus ROG,2020-09-25,Billing Inquiry,Display issue,Open,Low,Email,,,
7538,38,Male,Dyson Vacuum Cleaner,2021-12-04,Technical Issue,Data loss,Closed,Medium,Social Media,2023-06-01 05:00:50,2023-06-01 19:58:50,3.0
7539,24,Female,Google Nest,2021-02-04,Billing Inquiry,Product setup,Open,High,Phone,,,
7540,46,Female,Nest Thermostat,2020-03-07,Cancellation Request,Display issue,Closed,High,Phone,2023-06-01 19:14:54,2023-06-01 21:39:54,4.0
7541,70,Other,Google Pixel,2020-11-08,Technical Issue,Product recommendation,Open,Low,Email,,,
7542,42,Male,Google Pixel,2020-10-23,Product Inquiry,Refund request,Closed,Medium,Email,2023-06-01 08:44:55,2023-06-01 16:07:55,1.0
7543,68,Male,HP Pavilion,2021-03-25,Refund Request,Delivery problem,Closed,Critical,Chat,2023-06-01 03:44:57,2023-06-01 07:41:57,1.0
7544,52,Other,Apple AirPods,2021-10-02,Refund Request,Product recommendation,Closed,High,Email,2023-06-01 14:50:59,2023-06-01 11:41:59,5.0
7545,58,Male,Dell XPS,2021-02-15,Refund Request,Display issue,Pending Customer Response,Low,Email,2023-06-01 17:46:00,,
7546,49,Female,Apple AirPods,2020-03-21,Product Inquiry,Account access,Open,Critical,Phone,,,
7547,58,Female,LG Smart TV,2021-08-29,Billing Inquiry,Delivery problem,Open,Medium,Phone,,,
7548,28,Female,Xbox,2021-05-15,Cancellation Request,Refund request,Closed,Medium,Social Media,2023-06-01 11:40:03,2023-06-01 04:43:03,3.0
7549,68,Male,iPhone,2021-05-10,Technical Issue,Account access,Closed,High,Social Media,2023-06-01 01:42:04,2023-06-01 15:33:04,3.0
7550,18,Other,Philips Hue Lights,2021-09-15,Refund Request,Peripheral compatibility,Closed,High,Social Media,2023-06-01 21:58:06,2023-06-01 11:26:06,5.0
7551,64,Male,GoPro Hero,2020-07-08,Technical Issue,Data loss,Pending Customer Response,Medium,Email,2023-06-01 23:23:07,,
7552,27,Male,HP Pavilion,2021-03-03,Cancellation Request,Product recommendation,Pending Customer Response,High,Social Media,2023-06-01 04:08:08,,
7553,42,Other,LG Washing Machine,2020-05-07,Technical Issue,Cancellation request,Pending Customer Response,High,Chat,2023-06-01 09:43:10,,
7554,41,Male,Samsung Galaxy,2020-12-27,Billing Inquiry,Cancellation request,Pending Customer Response,Medium,Phone,2023-06-01 08:18:10,,
7555,59,Female,Garmin Forerunner,2021-05-25,Product Inquiry,Hardware issue,Open,Medium,Email,,,
7556,44,Female,Fitbit Versa Smartwatch,2021-05-12,Technical Issue,Hardware issue,Closed,Critical,Email,2023-06-01 21:08:13,2023-06-01 09:12:13,2.0
7557,60,Male,Sony 4K HDR TV,2021-10-31,Technical Issue,Installation support,Pending Customer Response,Low,Phone,2023-06-01 07:26:13,,
7558,51,Male,Autodesk AutoCAD,2021-11-17,Refund Request,Data loss,Closed,Low,Chat,2023-06-01 06:15:15,2023-06-01 11:14:15,4.0
7559,62,Other,Samsung Galaxy,2020-05-31,Technical Issue,Peripheral compatibility,Closed,High,Email,2023-06-01 08:26:17,2023-06-01 03:23:17,2.0
7560,31,Female,Nintendo Switch,2021-05-14,Refund Request,Software bug,Open,Medium,Email,,,
7561,60,Other,MacBook Pro,2020-11-13,Billing Inquiry,Peripheral compatibility,Open,Low,Phone,,,
7562,41,Male,Samsung Soundbar,2020-07-27,Billing Inquiry,Network problem,Open,Critical,Chat,,,
7563,45,Male,Google Nest,2021-02-21,Product Inquiry,Delivery problem,Closed,Medium,Phone,2023-06-01 15:36:23,2023-06-01 18:37:23,3.0
7564,35,Other,Canon EOS,2021-01-28,Cancellation Request,Battery life,Pending Customer Response,Low,Chat,2023-06-01 10:07:24,,
7565,48,Other,GoPro Action Camera,2020-06-04,Billing Inquiry,Account access,Pending Customer Response,Low,Chat,2023-06-01 07:20:24,,
7566,43,Other,LG Smart TV,2020-08-13,Cancellation Request,Software bug,Pending Customer Response,Medium,Email,2023-06-01 20:12:24,,
7567,25,Other,MacBook Pro,2020-02-20,Cancellation Request,Cancellation request,Pending Customer Response,High,Phone,2023-06-01 18:08:26,,
7568,40,Female,Adobe Photoshop,2020-08-06,Cancellation Request,Refund request,Closed,High,Chat,2023-06-01 05:46:27,2023-06-01 08:46:27,4.0
7569,46,Female,Nintendo Switch,2020-02-17,Cancellation Request,Refund request,Closed,Medium,Chat,2023-06-01 01:41:29,2023-06-01 16:53:29,5.0
7570,55,Female,Google Pixel,2021-03-31,Billing Inquiry,Network problem,Open,High,Phone,,,
7571,51,Female,Dyson Vacuum Cleaner,2020-10-03,Technical Issue,Display issue,Pending Customer Response,Medium,Social Media,2023-06-01 10:29:32,,
7572,42,Other,Sony Xperia,2021-07-04,Refund Request,Display issue,Open,Critical,Chat,,,
7573,54,Female,Garmin Forerunner,2020-08-09,Cancellation Request,Data loss,Closed,High,Email,2023-06-01 02:29:35,2023-06-01 23:27:35,3.0
7574,48,Female,Philips Hue Lights,2020-08-09,Technical Issue,Account access,Pending Customer Response,Low,Phone,2023-06-01 11:16:36,,
7575,33,Female,Amazon Echo,2020-07-26,Refund Request,Battery life,Open,Medium,Phone,,,
7576,62,Female,LG OLED,2021-10-28,Product Inquiry,Data loss,Open,Low,Phone,,,
7577,64,Male,Autodesk AutoCAD,2021-11-02,Billing Inquiry,Network problem,Closed,Critical,Email,2023-06-01 13:12:39,2023-06-01 12:15:39,2.0
7578,65,Male,Microsoft Surface,2021-08-07,Technical Issue,Network problem,Open,High,Social Media,,,
7579,37,Other,Nintendo Switch Pro Controller,2021-12-21,Product Inquiry,Peripheral compatibility,Open,Medium,Phone,,,
7580,19,Female,PlayStation,2021-09-10,Cancellation Request,Software bug,Pending Customer Response,Critical,Phone,2023-06-01 22:18:41,,
7581,37,Other,GoPro Action Camera,2021-09-22,Refund Request,Battery life,Closed,Low,Chat,2023-06-01 20:36:43,2023-06-01 05:00:43,2.0
7582,68,Female,iPhone,2020-02-25,Technical Issue,Refund request,Closed,High,Email,2023-06-01 21:16:44,2023-06-01 08:07:44,2.0
7583,43,Male,Sony 4K HDR TV,2020-02-23,Technical Issue,Hardware issue,Pending Customer Response,Critical,Chat,2023-06-01 01:04:46,,
7584,45,Other,Dell XPS,2021-03-10,Refund Request,Display issue,Closed,Critical,Chat,2023-06-01 08:30:48,2023-06-01 05:50:48,2.0
7585,25,Other,Roomba Robot Vacuum,2020-04-08,Product Inquiry,Peripheral compatibility,Open,Critical,Chat,,,
7586,34,Male,LG Washing Machine,2020-02-08,Refund Request,Hardware issue,Closed,High,Phone,2023-06-01 07:26:51,2023-06-01 05:55:51,5.0
7587,59,Male,Lenovo ThinkPad,2020-04-13,Cancellation Request,Data loss,Pending Customer Response,Low,Phone,2023-06-02 00:29:53,,
7588,51,Female,Canon EOS,2021-11-04,Product Inquiry,Installation support,Pending Customer Response,Low,Email,2023-06-01 23:14:54,,
7589,69,Male,Google Pixel,2021-03-23,Cancellation Request,Cancellation request,Closed,Critical,Email,2023-06-01 10:08:56,2023-06-01 20:40:56,1.0
7590,60,Other,Nest Thermostat,2020-11-27,Billing Inquiry,Data loss,Pending Customer Response,Critical,Phone,2023-06-01 19:04:57,,
7591,40,Male,Microsoft Xbox Controller,2021-09-16,Cancellation Request,Product setup,Closed,High,Phone,2023-06-01 04:15:59,2023-06-01 02:50:59,2.0
7592,23,Male,Bose SoundLink Speaker,2020-02-16,Billing Inquiry,Software bug,Closed,Critical,Phone,2023-06-01 19:30:00,2023-06-01 05:17:00,2.0
7593,52,Other,Bose QuietComfort,2021-05-08,Refund Request,Hardware issue,Open,Low,Phone,,,
7594,69,Male,Canon DSLR Camera,2020-11-02,Refund Request,Delivery problem,Pending Customer Response,Medium,Chat,2023-06-01 12:43:04,,
7595,69,Male,Sony Xperia,2021-12-02,Cancellation Request,Cancellation request,Closed,High,Email,2023-06-01 14:16:04,2023-06-01 23:13:04,5.0
